0.5,0.0
0.6,0.0
0.7,0.0
0.8,0.0
0.9,0.0
1.0,0.0
1.1,0.0
1.2000000000000002,0.0
1.3,0.0
1.4,0.0
1.5,0.0
1.6,0.0
1.7000000000000002,0.0
1.8,0.0
1.9000000000000001,0.0
2.0,0.0
2.10395584540888,0.010926199633097211
2.2033683215379,0.04322727117869957
2.2938926261462367,0.09549150281252627
2.371572412738697,0.16543469682057088
2.433012701892219,0.25
2.475528258147577,0.3454915028125263
2.4972609476841368,0.4477357683661732
2.4972609476841368,0.5522642316338267
2.475528258147577,0.6545084971874737
2.433012701892219,0.7499999999999999
2.371572412738697,0.834565303179429
2.2938926261462367,0.9045084971874737
2.2033683215379,0.9567727288213004
2.10395584540888,0.9890738003669028
2.0,1.0
1.9,1.0
1.8,1.0
1.7,1.0
1.6,1.0
1.5,1.0
1.4,1.0
1.2999999999999998,1.0
1.2,1.0
1.1,1.0
1.0,1.0
0.8999999999999999,1.0
0.7999999999999998,1.0
0.7,1.0
0.5999999999999999,1.0
0.5,1.0
0.3960441545911203,0.9890738003669028
0.2966316784621,0.9567727288213005
0.2061073738537635,0.9045084971874737
0.128427587261303,0.8345653031794291
0.06698729810778076,0.7500000000000002
0.024471741852423234,0.6545084971874737
0.002739052315863355,0.5522642316338269
0.0027390523158632996,0.44773576836617346
0.02447174185242318,0.3454915028125264
0.06698729810778059,0.2500000000000001
0.1284275872613027,0.16543469682057105
0.20610737385376338,0.09549150281252633
0.2966316784620996,0.04322727117869973
0.3960441545911201,0.010926199633097211
0.4999999999999999,0.0
